"Nível territorial","Seleção atual","codigo_ibge","regint_id","city_id","city","nro_medicoes","tcp_down_median_mbps","tcp_up_median_mbps","rtt_median_ms","rtt_lost_package_pct","jitter_download_ms","jitter_upload_ms","nro_asns","medicoes_ipv6_porc"
"Federação","Brasil","42","4201","4211900","PALHOÇA",208,74.695392,53.030228,15.846,0,0.519,0.997,10,24.5192307692308
"Federação","Brasil","42","4204","4212007","PALMA SOLA",8,68.5582475,123.69875,23.377,0,0.486,0.7535,1,0
"Federação","Brasil","42","4204","4212106","PALMITOS",23,17.070935,20.62704,38.063,0.5,1,8.342,2,0
"Federação","Brasil","42","4206","4212205","PAPANDUVA",12,25.97531,41.147525,29.397,0.5,2.1035,2.1295,2,33.3333333333333
"Federação","Brasil","42","4202","4212254","PASSO DE TORRES",26,53.61845,55.86429,22.524,0,0.412,0.651,3,26.9230769230769
"Federação","Brasil","42","4204","4212270","PASSOS MAIA",2,4.756953,0.483755,45.483,0,0.677,1.475,1,50
"Federação","Brasil","42","4201","4212304","PAULO LOPES",22,25.495708,21.325663,88.757,0,3.709,15.658,2,18.1818181818182
"Federação","Brasil","42","4202","4212403","PEDRAS GRANDES",34,9.154914,8.983012,24.34,0,0.256,0.416,1,32.3529411764706
"Federação","Brasil","42","4207","4212502","PENHA",94,54.866375,46.9534655,19.389,0,1.1525,3.37,5,22.3404255319149
"Federação","Brasil","42","4204","4212601","PERITIBA",4,30.580389,55.205175,25.999,NA,2.276,0.828,1,50
"Federação","Brasil","42","4207","4212700","PETROLÂNDIA",19,5.54608,19.52795,45.097,0,3.412,5.592,4,15.7894736842105
"Federação","Brasil","42","4207","4212809","BALNEÁRIO PIÇARRAS",221,13.585013,71.957502,61.894,0.5,2.264,1.6145,5,27.1493212669683
"Federação","Brasil","42","4204","4212908","PINHALZINHO",62,40.0246065,32.454911,49.833,0,0.696,2.887,4,4.83870967741935
"Federação","Brasil","42","4205","4213005","PINHEIRO PRETO",15,64.396202,76.718367,25.098,0.5,2.351,1.566,2,20
"Federação","Brasil","42","4204","4213104","PIRATUBA",7,78.029967,66.3720625,51.474,13.2,2.155,6.563,2,14.2857142857143
"Federação","Brasil","42","4207","4213203","POMERODE",66,66.160305,78.996435,17.187,0,1.1235,0.6885,2,30.3030303030303
"Federação","Brasil","42","4203","4213302","PONTE ALTA",16,74.427088,158.302525,28.4105,0.9,1.8635,5.9935,2,31.25
"Federação","Brasil","42","4203","4213351","PONTE ALTA DO NORTE",22,24.090252,72.663134,26.249,1,1.375,0.619,2,31.8181818181818
"Federação","Brasil","42","4204","4213401","PONTE SERRADA",3,20.127874,61.520126,62.7705,0,2.0005,16.98,1,0
"Federação","Brasil","42","4207","4213500","PORTO BELO",81,86.000567,72.7254235,19.4745,0,0.827,0.5755,6,8.64197530864197
"Federação","Brasil","42","4206","4213609","PORTO UNIÃO",136,30.598122,40.9033855,32.3535,0,1.639,2.3655,7,14.7058823529412
"Federação","Brasil","42","4207","4213708","POUSO REDONDO",20,26.693345,59.452942,33.407,0,1.356,1.058,1,35
"Federação","Brasil","42","4202","4213807","PRAIA GRANDE",2,56.239025,11.823679,74.388,0,1.843,10.168,1,0
"Federação","Brasil","42","4207","4214003","PRESIDENTE GETÚLIO",37,164.806476,155.591633,24.379,0,0.305,0.466,5,8.10810810810811
"Federação","Brasil","42","4207","4214102","PRESIDENTE NEREU",12,68.8407695,28.572995,37.8215,0.5,1.2955,7.1915,1,33.3333333333333
"Federação","Brasil","42","4201","4214300","RANCHO QUEIMADO",15,91.615734,83.478353,23.4565,0.25,1.192,2.923,2,20
"Federação","Brasil","42","4205","4214409","RIO DAS ANTAS",18,197.3853605,320.314041,20.1425,0,0.8695,0.8075,1,0
"Federação","Brasil","42","4207","4214508","RIO DO CAMPO",16,30.5364775,20.3945685,58.6845,0.75,4.2585,4.753,2,0
"Federação","Brasil","42","4207","4214706","RIO DOS CEDROS",4,59.466213,46.225714,31.498,NA,4.465,12.448,2,25
"Federação","Brasil","42","4207","4214805","RIO DO SUL",495,71.317471,80.535111,24.286,0,0.906,0.7535,10,27.6767676767677
"Federação","Brasil","42","4206","4215000","RIO NEGRINHO",61,34.521238,40.493723,20.6985,0.4,0.4945,0.9795,4,21.3114754098361
"Federação","Brasil","42","4203","4215059","RIO RUFINO",2,20.808308,22.632292,52.594,0,1.768,7.668,1,0
"Federação","Brasil","42","4204","4215075","RIQUEZA",5,45.338997,30.43297,29.399,NA,3.49,1.782,1,0
"Federação","Brasil","42","4207","4215109","RODEIO",18,13.9546445,14.903977,192.7195,1,6.0495,14.601,2,27.7777777777778
"Federação","Brasil","42","4207","4215307","SALETE",11,43.515528,10.877545,26.534,0.5,1.642,1.356,2,27.2727272727273
"Federação","Brasil","42","4202","4215455","SANGÃO",4,184.933655,140.08667,33.946,0,1.3625,1.744,1,75
"Federação","Brasil","42","4203","4215505","SANTA CECÍLIA",2,43.110695,4.604057,29.2,NA,0.913,4.992,1,0
"Federação","Brasil","42","4204","4215554","SANTA HELENA",1,14.244,10.989,99.054,0,22.029,31.044,1,0
"Federação","Brasil","42","4202","4215653","SANTA ROSA DO SUL",5,23.1220035,33.6896925,50.375,NA,3.0145,7.7735,2,0
"Federação","Brasil","42","4207","4215679","SANTA TEREZINHA",1,17.294056,2.201384,711.248,NA,3.453,28.175,1,0
"Federação","Brasil","42","4201","4215703","SANTO AMARO DA IMPERATRIZ",35,53.245527,65.591004,23.346,0,1.553,3.89,3,22.8571428571429
"Federação","Brasil","42","4206","4215802","SÃO BENTO DO SUL",176,80.523084,68.883807,20.114,0.25,0.977,0.6155,6,30.6818181818182
"Federação","Brasil","42","4201","4215901","SÃO BONIFÁCIO",7,72.063004,50.928432,25.421,0.2,2.527,2.822,2,0
"Federação","Brasil","42","4204","4216008","SÃO CARLOS",10,31.919769,61.87374,31.264,0.5,2.1955,2.5155,1,0
"Federação","Brasil","42","4203","4216057","SÃO CRISTÓVÃO DO SUL",13,31.943153,29.226451,31.84,0,1.596,1.423,2,30.7692307692308
"Federação","Brasil","42","4206","4216206","SÃO FRANCISCO DO SUL",174,97.78888,94.748637,22.5475,0,0.855,2.5195,6,28.735632183908
"Federação","Brasil","42","4204","4216255","SÃO JOÃO DO OESTE",5,23.253041,78.20237,118.985,0,13.116,8.524,1,20
"Federação","Brasil","42","4207","4216305","SÃO JOÃO BATISTA",21,81.255554,129.2746465,23.9705,0.8,1.74,1.0995,3,9.52380952380952
"Federação","Brasil","42","4206","4216354","SÃO JOÃO DO ITAPERIÚ",21,49.1453055,44.6078415,37.144,0,2.66,1.936,2,47.6190476190476
"Federação","Brasil","42","4202","4216404","SÃO JOÃO DO SUL",14,32.294274,52.526998,22.152,4.5,1.098,0.552,1,0
"Federação","Brasil","42","4203","4216503","SÃO JOAQUIM",28,76.947503,97.532279,28.664,0,0.3155,0.434,2,25
"Federação","Brasil","42","4201","4216602","SÃO JOSÉ",1774,62.8558745,38.783976,16.308,0,0.2755,1,15,19.2784667418264
"Federação","Brasil","42","4204","4216701","SÃO JOSÉ DO CEDRO",16,29.068734,93.944276,21.633,2,1.811,3.343,2,18.75
"Federação","Brasil","42","4204","4216909","SÃO LOURENÇO DO OESTE",52,76.9721755,54.039853,20.7395,0,2.006,1.9815,5,13.4615384615385
"Federação","Brasil","42","4202","4217006","SÃO LUDGERO",52,73.373177,59.649857,30.537,0,0.408,0.456,1,36.5384615384615
"Federação","Brasil","42","4202","4217105","SÃO MARTINHO",2,26.148087,29.203977,119.117,4.5,1.705,29.281,1,0
"Federação","Brasil","42","4204","4217204","SÃO MIGUEL DO OESTE",34,53.169501,29.6863745,21.637,0,0.307,0.832,3,23.5294117647059
"Federação","Brasil","42","4201","4217253","SÃO PEDRO DE ALCÂNTARA",6,23.502425,15.037797,32.089,1,2.224,2.467,1,33.3333333333333
"Federação","Brasil","42","4204","4217303","SAUDADES",13,50.657392,31.09674,28.324,0,1.141,0.976,3,0
"Federação","Brasil","42","4206","4217402","SCHROEDER",17,48.432621,51.599577,75.649,0,1.31,8.0655,2,29.4117647058824
"Federação","Brasil","42","4204","4217501","SEARA",9,58.9511965,67.179457,24.0705,0.7,1.3935,1.642,2,0
"Federação","Brasil","42","4202","4217600","SIDERÓPOLIS",12,27.137783,62.1066475,28.0745,0.25,1.495,3.702,2,16.6666666666667
"Federação","Brasil","42","4202","4217709","SOMBRIO",15,93.0975725,80.5907325,17.699,0,0.7995,1.204,3,0
"Federação","Brasil","42","4207","4217808","TAIÓ",68,117.2330475,92.371849,18.1485,0,0.277,0.5015,3,2.94117647058824
"Federação","Brasil","42","4207","4218004","TIJUCAS",42,59.879002,135.257355,21.891,0,1.738,0.82,3,23.8095238095238
"Federação","Brasil","42","4205","4218251","TIMBÓ GRANDE",7,21.5834105,24.4291985,30.734,3.1,7.3705,2.8655,1,0
"Federação","Brasil","42","4206","4218301","TRÊS BARRAS",4,32.045826,79.6713,23.499,3,0.33,0.801,1,0
"Federação","Brasil","42","4202","4218350","TREVISO",5,20.896809,134.868179,27.033,0,2.737,1.806,2,20
"Federação","Brasil","42","4204","4218509","TREZE TÍLIAS",3,42.491398,84.274544,36.294,0,2.424,0.953,2,0
"Federação","Brasil","42","4207","4218608","TROMBUDO CENTRAL",3,15.670211,14.874112,22.711,0.2,0.449,0.662,1,100
"Federação","Brasil","42","4202","4218707","TUBARÃO",183,66.871722,74.294433,34.269,0,1.2165,0.854,11,26.775956284153
"Federação","Brasil","42","4204","4218756","TUNÁPOLIS",2,18.377527,31.985083,31.995,2,4.579,2.649,1,0
"Federação","Brasil","42","4202","4218806","TURVO",18,63.32288,66.487539,32.6975,0,1.734,1.2525,3,0
"Federação","Brasil","42","4203","4218905","URUBICI",77,99.756252,63.0347165,21.873,0,0.8045,1.808,2,12.987012987013
"Federação","Brasil","42","4202","4219002","URUSSANGA",8,10.41916,72.652092,49.873,8,2.522,1.21,1,37.5
"Federação","Brasil","42","4204","4219101","VARGEÃO",9,66.268517,27.820497,24.898,0,0.538,0.376,1,11.1111111111111
"Federação","Brasil","42","4204","4219150","VARGEM",2,9.660415,65.8248085,76.401,1.3,19.058,0.495,1,0
"Federação","Brasil","42","4207","4219200","VIDAL RAMOS",2,8.0196745,3.449,26.166,2.15,3.2195,5.528,1,0
"Federação","Brasil","42","4205","4219309","VIDEIRA",697,3.045,0.90425,30.516,0,1.087,7.0275,7,7.17360114777618
"Federação","Brasil","42","4207","4219358","VITOR MEIRELES",4,33.526858,37.360066,60.123,NA,3.198,12.5435,1,25
"Federação","Brasil","42","4207","4219408","WITMARSUM",4,148.503085,116.647274,67.482,2,3.175,9.9745,1,25
"Federação","Brasil","42","4204","4219507","XANXERÊ",70,79.20067,71.779896,26.217,0,0.88,0.987,3,21.4285714285714
"Federação","Brasil","42","4204","4219705","XAXIM",18,56.967699,40.288963,24.098,0,1.661,1.49,3,0
"Federação","Brasil","42","4204","4219853","ZORTÉA",3,28.102136,38.77317,31.485,20.5,1.054,1.596,1,33.3333333333333
"Federação","Brasil","43","4306","4300059","ÁGUA SANTA",2,2.102957,1.430528,129.875,3.8,0.616,6.868,1,0
"Federação","Brasil","43","4303","4300109","AGUDO",6,90.112053,44.040468,19.698,15,2.4,0.697,2,0
"Federação","Brasil","43","4305","4300208","AJURICABA",15,39.649268,62.070308,80.899,0.25,0.862,2.18,2,0
"Federação","Brasil","43","4304","4300406","ALEGRETE",197,40.3212535,62.6217875,33.402,0,2.1625,1.046,7,17.7664974619289
"Federação","Brasil","43","4305","4300455","ALEGRIA",28,271.9912415,195.3392485,24.7105,0,0.086,0.3655,1,32.1428571428571
"Federação","Brasil","43","4306","4300471","ALMIRANTE TAMANDARÉ DO SUL",10,13.2502795,6.283173,37.599,0,1.367,9.182,1,0
"Federação","Brasil","43","4306","4300505","ALPESTRE",49,23.1537645,28.9435995,19.976,0,0.858,1.226,1,0
"Federação","Brasil","43","4301","4300604","ALVORADA",816,57.3380255,93.1700155,28.3155,0,0.85,0.835,12,32.2303921568627
"Federação","Brasil","43","4306","4300646","AMETISTA DO SUL",1,38.173981,39.09473,25.89,0,3.18,0.747,1,0
"Federação","Brasil","43","4307","4300802","ANTÔNIO PRADO",4,95.294257,41.4743105,31.845,1.35,12.182,6.8015,1,25
"Federação","Brasil","43","4301","4300851","ARAMBARÉ",31,98.3453445,62.3743885,29.8335,0,2.0655,2.164,2,0
"Federação","Brasil","43","4301","4300877","ARARICÁ",3,424.494301,322.8881985,14.963,0,0.216,0.908,1,0
"Federação","Brasil","43","4306","4300901","ARATIBA",7,170.220009,118.523959,23.6405,0,1.13,0.5835,1,28.5714285714286
"Federação","Brasil","43","4308","4301008","ARROIO DO MEIO",29,125.830402,141.403677,15.474,0,0.593,0.4555,3,17.2413793103448
"Federação","Brasil","43","4301","4301057","ARROIO DO SAL",57,68.779042,81.555247,23.882,0.1,1.2545,1.0075,4,3.50877192982456
"Federação","Brasil","43","4302","4301073","ARROIO DO PADRE",14,28.341212,33.877063,40.8165,0,1.523,3.6685,2,42.8571428571429
"Federação","Brasil","43","4301","4301107","ARROIO DOS RATOS",33,105.461053,144.008858,34.1095,0.5,1.08,0.616,2,24.2424242424242
"Federação","Brasil","43","4308","4301206","ARROIO DO TIGRE",3,41.096825,21.897121,36.034,0.25,2.962,6.11,1,0
"Federação","Brasil","43","4302","4301305","ARROIO GRANDE",29,94.638297,86.6450005,45.8,0.25,2.2845,4.6715,4,0
"Federação","Brasil","43","4306","4301404","ARVOREZINHA",3,1.920281,6.896865,35.2735,NA,0.994,3.8665,1,0
"Federação","Brasil","43","4305","4301503","AUGUSTO PESTANA",11,161.2730005,172.8180655,27.745,0,0.216,0.3745,2,0
"Federação","Brasil","43","4302","4301602","BAGÉ",329,37.969337,37.464905,42.0095,0,1.44,1.318,10,13.0699088145897
"Federação","Brasil","43","4301","4301636","BALNEÁRIO PINHAL",31,92.940399,97.3153,24.748,0.25,1.229,0.762,3,9.67741935483871
"Federação","Brasil","43","4307","4301651","BARÃO",6,86.9649475,106.1799985,30.806,0.25,3.468,3.5785,2,0
"Federação","Brasil","43","4306","4301800","BARRACÃO",20,243.145142,306.696091,20.995,0,0.235,0.413,2,0
"Federação","Brasil","43","4304","4301875","BARRA DO QUARAÍ",8,11.078249,12.4851225,66.9485,1.65,2.593,4.1885,1,50
"Federação","Brasil","43","4301","4301909","BARRA DO RIBEIRO",15,53.876747,92.7168505,29.02,0,1.415,2.09,2,6.66666666666667
"Federação","Brasil","43","4306","4301958","BARRA FUNDA",3,39.297231,26.687483,27.545,0,2.408,1.671,2,0
"Federação","Brasil","43","4306","4302055","BENJAMIN CONSTANT DO SUL",1,8.739479,6.176186,93.987,6,28.692,1.288,1,0
"Federação","Brasil","43","4307","4302105","BENTO GONÇALVES",477,45.418749,38.865566,36.944,0,1.3175,1.7655,19,16.1425576519916
"Federação","Brasil","43","4306","4302154","BOA VISTA DAS MISSÕES",12,42.290639,64.809938,35.5,NA,0.904,1.31,1,0
"Federação","Brasil","43","4306","4302238","BOA VISTA DO INCRA",1,28.449289,29.779659,133.292,2,0.921,1.278,1,0
"Federação","Brasil","43","4307","4302253","BOA VISTA DO SUL",35,76.674574,75.593873,33.311,12.9,1.87,1.1565,3,5.71428571428571
"Federação","Brasil","43","4307","4302303","BOM JESUS",10,76.1230795,89.802456,27.862,0,1.4385,2.449,1,20
"Federação","Brasil","43","4301","4302352","BOM PRINCÍPIO",3,36.86924,36.553543,49.256,0,1.785,13.21,1,0
"Federação","Brasil","43","4305","4302378","BOM PROGRESSO",10,86.089996,48.151001,35.168,0,3.599,0.308,1,0
"Federação","Brasil","43","4308","4302402","BOM RETIRO DO SUL",42,41.0848675,68.471001,34.8475,0,3.198,1.914,2,9.52380952380952
"Federação","Brasil","43","4308","4302451","BOQUEIRÃO DO LEÃO",9,28.574512,28.398028,22.998,NA,1.499,1.006,1,0
"Federação","Brasil","43","4305","4302501","BOSSOROCA",139,148.537872,182.65188,30.152,0,0.723,0.474,2,45.3237410071942
"Federação","Brasil","43","4301","4302659","BROCHIER",5,53.141594,55.771974,20.97,3,2.612,0.4745,1,0
"Federação","Brasil","43","4301","4302709","BUTIÁ",95,34.445538,80.489517,36.76,0,1.166,2.739,2,42.1052631578947
"Federação","Brasil","43","4303","4302808","CAÇAPAVA DO SUL",43,51.429657,62.9018065,26.7915,0,0.875,0.6165,3,6.97674418604651
"Federação","Brasil","43","4303","4302907","CACEQUI",7,113.783996,53.631796,24.668,0,1.168,1.992,1,28.5714285714286
"Federação","Brasil","43","4303","4303004","CACHOEIRA DO SUL",235,41.852952,49.4063215,32.453,0,2.6335,2.1955,6,25.9574468085106
"Federação","Brasil","43","4301","4303103","CACHOEIRINHA",354,86.988101,81.215413,28.119,0,0.836,0.742,13,37.5706214689266
"Federação","Brasil","43","4305","4303301","CAIBATÉ",5,159.625528,64.0882115,63.7705,1,2.2165,11.324,1,0
"Federação","Brasil","43","4306","4303400","CAIÇARA",3,137.277023,579.018433,27.339,0,0.086,0.322,1,33.3333333333333
"Federação","Brasil","43","4301","4303509","CAMAQUÃ",246,49.7074825,55.178078,25.348,0,0.9785,1.2195,9,15.4471544715447
"Federação","Brasil","43","4306","4303558","CAMARGO",1,82.404579,24.453234,24.991,0,2.252,0.858,1,0
"Federação","Brasil","43","4307","4303608","CAMBARÁ DO SUL",7664,49.861125,48.2435005,15.647,0,0.7,0.2535,2,26.8397703549061
"Federação","Brasil","43","4307","4303673","CAMPESTRE DA SERRA",1,12.68497,14.369192,51.391,0,6.063,1.538,1,0
"Federação","Brasil","43","4305","4303707","CAMPINA DAS MISSÕES",12,29.748871,28.754667,21.646,0,0.407,0.7555,1,0
"Federação","Brasil","43","4306","4303806","CAMPINAS DO SUL",7,16.450113,15.80383,22.948,0,1.655,0.556,2,14.2857142857143
"Federação","Brasil","43","4301","4303905","CAMPO BOM",140,44.0986365,50.6287645,23.115,0,0.6425,1.031,7,26.4285714285714
"Federação","Brasil","43","4305","4304002","CAMPO NOVO",25,41.664583,55.376833,24.493,0.5,0.795,1.373,1,12
"Federação","Brasil","43","4306","4304101","CAMPOS BORGES",3,5.704994,12.9791935,81.5645,3,6.8155,2.3285,1,0
"Federação","Brasil","43","4308","4304200","CANDELÁRIA",9,74.284882,46.169196,24.713,0.5,1.057,7.6185,2,0
"Federação","Brasil","43","4305","4304309","CÂNDIDO GODÓI",2,181.5952,219.210976,17.276,0,0.328,0.549,1,0
"Federação","Brasil","43","4302","4304358","CANDIOTA",12,39.89856,15.61056,27.828,0,0.842,1.408,1,50
"Federação","Brasil","43","4307","4304408","CANELA",57,50.703088,24.7353485,32.1525,0.05,2.2915,2.7385,4,26.3157894736842
"Federação","Brasil","43","4302","4304507","CANGUÇU",59,20.890829,42.641464,32.7245,1.9,2.198,2.305,5,11.864406779661
"Federação","Brasil","43","4301","4304606","CANOAS",995,67.318615,66.931093,33.281,0,0.9305,0.892,18,26.1306532663317
"Federação","Brasil","43","4301","4304630","CAPÃO DA CANOA",224,41.0268975,37.4173385,33.956,0,1.18,1.61,8,15.625
"Federação","Brasil","43","4302","4304663","CAPÃO DO LEÃO",54,56.4152335,28.342611,28.1405,0,1.295,1.813,4,16.6666666666667
"Federação","Brasil","43","4301","4304689","CAPELA DE SANTANA",5,229.321957,150.891426,21.666,0,0.514,0.998,2,40
"Federação","Brasil","43","4308","4304697","CAPITÃO",11,84.149147,92.052238,2.326,0,0.211,0.091,1,27.2727272727273
"Federação","Brasil","43","4306","4304705","CARAZINHO",115,46.070606,78.4031275,33.1205,0,0.9815,0.848,5,12.1739130434783
"Federação","Brasil","43","4301","4304713","CARAÁ",2,52.85652,26.62745,29.485,0,3.732,0.87,1,0
"Federação","Brasil","43","4307","4304804","CARLOS BARBOSA",54,80.3468245,55.809486,25.491,0.2,2.407,3.559,7,12.962962962963
"Federação","Brasil","43","4306","4304903","CASCA",14,50.889484,21.6900855,25.285,0,1.603,0.644,2,0
"Federação","Brasil","43","4306","4304952","CASEIROS",2,40.92519,43.302839,24.642,0,2.25,0.578,1,0
"Federação","Brasil","43","4305","4305009","CATUÍPE",1,4.4707,35.527962,44.094,0,18.308,2.676,1,0
"Federação","Brasil","43","4307","4305108","CAXIAS DO SUL",600,74.22984,55.510406,35.242,0,0.982,1.259,16,30.6666666666667
"Federação","Brasil","43","4302","4305124","CERRITO",12,6.523914,6.33823,52.733,0.25,1.9,7.823,2,8.33333333333333
"Federação","Brasil","43","4303","4305132","CERRO BRANCO",12,25.519728,32.404337,36.059,0.1,3.547,1.8945,1,0
"Federação","Brasil","43","4306","4305157","CERRO GRANDE",3,11.746606,3.395865,29.688,0.25,3.851,4.2675,1,0
"Federação","Brasil","43","4301","4305173","CERRO GRANDE DO SUL",18,36.283547,76.182698,23.8615,0,1.666,1.354,3,27.7777777777778
"Federação","Brasil","43","4305","4305207","CERRO LARGO",75,56.3621865,79.323567,30.596,0,0.629,0.633,4,6.66666666666667
"Federação","Brasil","43","4306","4305306","CHAPADA",7,82.876407,34.453296,15.7995,0,1.133,1.377,2,0
"Federação","Brasil","43","4306","4305371","CHARRUA",2,42.893877,64.515032,27.043,0,1.429,0.462,1,0
"Federação","Brasil","43","4305","4305405","CHIAPETTA",10,98.682495,79.959812,23.623,0,0.26,0.61,2,0
"Federação","Brasil","43","4302","4305439","CHUÍ",5,36.806648,107.742057,40.608,0.5,3.712,1.573,1,20
"Federação","Brasil","43","4301","4305447","CHUVISCA",3,4.243266,4.298167,161.2,36.5,1.316,12.741,2,33.3333333333333
"Federação","Brasil","43","4301","4305454","CIDREIRA",58,39.9344995,53.0345,24.2325,0,1.6335,1.875,4,1.72413793103448
"Federação","Brasil","43","4306","4305504","CIRÍACO",5,25.636133,102.303673,21.5785,0,0.906,0.5345,1,0
"Federação","Brasil","43","4308","4305587","COLINAS",2,70.8551315,88.173729,30.949,NA,0.7625,1.2925,1,0
"Federação","Brasil","43","4306","4305603","COLORADO",1,13.803006,36.744907,52.085,0,4.39,21.448,1,0
"Federação","Brasil","43","4305","4305702","CONDOR",5,19.850628,53.0421665,51.9405,4,4.3005,5.0005,1,0
